,lyricid,lyricinfo,length
1714,"Pandas(Index=1748, LYRICS=""days can be lonely, night lets you down, wonder and wander, there's no one around, nothing to say now, nothing to do, i can feel my heart breaking, and it's all 'cause of you, nothing to say now, nowhere to hide, i can feel my heart breaking, all the love left inside, each time i've called you, you said we were through, all that i wanted is to be with you, there's nothing to show now, nowhere to go, nothing to tell you, you don't love me no more, nothing to say now, nowhere to hide, i can feel my heart breaking, all the love left inside, but if in your heart, you could love me too, let me come back home, i can change for you, if you ever find, that you miss me too, if you want me back, i'll be there for you, days can be lonely, days can be lonely, daytime is lonely, night gets me blue, nothing to say now, nothing to do, nothing to say now, nothing to show, i can tell you don't love me, you don't want me no more, nothing to say now, nothing to do, oh, my heart it was breaking, i've been praying for you, so if in your heart, you can find a way, just to take me back, let me try again, oh, if in your heart, you could say it's true, let me come back home, i'll be there for you, days can be lonely, days can be lonely, days can be lonely, days can be lonely"")","lonely, love, night",1
1715,"Pandas(Index=1749, LYRICS=""you know dasher and dancer, prancer and vixen, you know comet and cupid, donner and blitzen, say, but do you recall, that most important reindeer of all?, rudolph the red-nosed reindeer, had a very shiny nose, and if you ever saw it, you would even say it glows. all of the other reindeer, used to laugh and call him names;, they wouldn't let poor rudolph, join in any reindeer games. but then one foggy christmas eve, santa came to say: rudolph with your nose so bright"")","reindeer, rudolph, santa",1
1716,"Pandas(Index=1750, LYRICS=""have yourself a merry little christmas, let your heart be light, from now on, our troubles will be out of sight, have yourself a merry little christmas, make the yule-tide gay, from now on, our troubles will be miles away. here we are as in olden days, happy golden days of yore. faithful friends who are dear to us, will be near to us once more. through the years we all will be together, if the fates allow, but till then we'll have to muddle through somehow, so have yourself a merry little christmas now. here we are as in olden days, happy golden days of yore. faithful friends who are dear to us, will be near to us once more. through the years we all will be together, if the fates allow, hang a shining star upon the highest bough. and have yourself a merry little christmas now. have yourself a merry little christmas now."")","merry, christmas, hang",1
1717,"Pandas(Index=1751, LYRICS=""should auld acquaintance be forgot, and never brought to mind?, should auld acquaintance be forgot, and days of auld lang syne. and days of auld lang syne, my friend, and days of auld lang syne. we'll drink a cup of kindness yet, to days of auld lang syne."")","acquaintance, syne, auld",1
1718,"Pandas(Index=1752, LYRICS=""i'm riding around, this cheaters town, every place i go, just bringin' me down, i don't know when, i don't know if, i'm ever comin' home, i got my broken heart, torn all in two, cause every place i look, i picture him and you, i dont know when, i dont know if, i'm ever comin home, yeah baby you lied to me, you lied to me, you stood there you smiled you opened your heart and you lied, i dont know when, i dont know if, i'm ever comin home, never comin' home, i'm drivin' slow, don't know where i'm goin', i thought you loved me too, but i was always alone, i don't know when, i don't know if, i'm ever comin home, comin' home, i got a broken heart, torn all in two, cause everything i had, i gave it all to you, i don't know when, i don't know if, i'm ever comin' home, comin' home, comin' home, oh baby you lied to me, you lied to me, you opened up your little black heart you smiled and you lied, i don't know when, i don't know if, i'm ever comin' home, oh i don't know when, i don't know if, i'm ever comin' home, oh i don't know when, i don't know if, i'm ever comin' home, comin' home"")","loved, bringin, comin",1
1719,"Pandas(Index=1753, LYRICS=""her father and her mother, never showed her any affection at all, i wonder if it hurts her now, now that it's too late they call, we let her down, it's true, we let her down, it's true, i told her i'd be there, it's easy to say what you want to believe, i told her i'd love her, now that it's too late i see, i let her down, it's true, i let her down, let her down, let her down, i let her down, so helpless, pretending, hoping that somehow somebody would see, so desperate for someone, i guess that she thought that someone was me, i let her down, it's true, i let her down, i let her down, look at her, look through her eyes, closer the hurt and the pain, i hope now she's somewhere, where they'll never hurt her again"")","love, affection, mother",1
1720,"Pandas(Index=1754, LYRICS=""you don't lie awake at night like i do. cause you don't feel the way i feel about you. you don't know how much this whole thing hurts me. cause you don't cry, cause you don't need me now, cause you don't want me now. you don't want me, cause you don't love me. that's what kills me. you don't lie there wishing you could kiss me. i bet you don't even miss me. you don't know how much this whole thing hurts me. cause you don't cry, cause you don't need me now, cause you don't want me now. you don't cry, cause you don't need me now, you don't want me. you don't want me, you don't love me. that's what kills me. how long will my heart wait?, each night i pray to be with you. how will long will this heart ache?, until the day you love me too. well you don't cry, cause you don't need me now, cause you don't want me now. you don't want me, cause you don't love me. that's what kills me. you don't lie awake at night like i do. cause you don't feel the way i feel about you."")","don, heart, hurts",1
1721,"Pandas(Index=1755, LYRICS=""when clouds appear, things look tough, we won't give in, we won't give up, we've got tomorrow, and then tomorrow, and then tomorrow goes on and on until forever, if you say you love me, too. a simple plan, is all we'll do, you count on me, i'll count on you, and we'll have tomorrow, and then tomorrow, and the tomorrow's go on and on until forever, if you say you love me, too. and when the hard time comes, oh darlin, don't be blue. you're never on your own, i'm waiting here for you. and when the hard times come, oh darlin, don't be blue. you're never on your own, i'm standing here for you. so take my hand, and we'll begin, what we start, will never end, we've got tomorrow, and then tomorrow, and then tomorrow's go on and on. we've got tomorrow, and then tomorrow, yeah, it just goes on and on until forever if you say you love me, too. until forever, if you say you love me, too."")","forever, love, goes",1
1722,"Pandas(Index=1756, LYRICS=""just another day without you. i'll be okay without you. i'll be fine. i'll be alright. i'll find some one new without you. somebody just like you but not you. i'll be alright. say i'll be alright. but, i'm breaking apart inside. i'm breaking apart inside. i cry in my sleep at night. i'm breaking apart without you. i hardly ever think about you. i said i'd call but i don't need to. i'll be fine. i've got so much to do without you. i said that i'd be lost without you. i'll be fine. just give me time. cause, i'm breaking apart inside. i'm breaking apart inside. i cry in my sleep at night. i'm breaking apart without you. and i'm hoping, you're doing fine too, i don't wanna sleep without you. dreams don't mean a thing without you. i feel so alone without you. baby come back i need you. i'm breaking apart inside. i'm breaking apart inside. i cry in my sleep at night. i'm breaking apart without you. and i'm wondering, if you're doing fine too."")","breaking, apart, night",1
1723,"Pandas(Index=1757, LYRICS=""i said i didn't want to talk about love, cause i'd been hurt so bad, love is just a lot of pretty words, that leave you feeling sad, then you held me close, you whispered soft and low, you didn't say that much, but you said what i needed to know, you just said baby baby, that's all you said, well its not easy to talk when you got so much to say, and i met a lot of girls but, never really felt this way, i held you close, and we stayed close all that night, the way that you held me told me everything would be alright, you just said baby, baby, that's all that you said, i don't believe i am ever going to let you go, no, i don't believe i'll be searching for love any more, baby, baby, you just said baby, baby, that's all you said, you whispered baby baby, that's all you said, that's all you said, that's all you said"")","whispered, love, talk",1
1724,"Pandas(Index=1758, LYRICS=""now listen to me, hey mr lonely man, i don't think you understand, i look in that mirror, you look so sad, you ain't slept a wink in days, haven't had a thing to say, since the girl left its all gone bad, what are we gonna do, it's gonna be all right, come on mr lonely man, i could really use a hand, i don't think i'll make it on my own, i don't usually talk to mirrors, but until that girl appears, i'll just go on praying she comes home, how we gonna do it, how we gonna do it now, how we gonna do it, tired of being alone, she was by my side, doin' just what you say now, talkin' to myself, will it ever be the same, got to get her back, get her home some way, so how we gonna do it, how we gonna do it now, how am i gonna do it, tired of being alone, hey we are gonna pull ourselves together, gotta make some kind of plan, show her that you love her, gotta be the kind of man, come on back, gotta get her home some way, come on mr lonely man, c'mon help me make a plan, since that girl left i hurt a lot, i don't usually talk to mirrors, but until that girl appears, looks like your'e the only friend i got, so how am i gonna do it, how am i gonna do it, how am i gonna do it now, how am i gonna do it, tired of being alone, how am i gonna do it baby, how am i gonna do it baby"")","lonely, mirror, mirrors",1
1725,"Pandas(Index=1759, LYRICS=""we started walkin', and then we learned to run, i still don't know what, we're runnin' from, you said you loved me, but you couldn't stay, oh we lost our way, in california, down in la, they never warn ya, it just all goes wrong, it all turned bad, you said that love, was a funny thing, and you'd move faster, without a ring, oh we lost our way, in california, down in la, nobody warns ya, it just all goes wrong, it all turns bad, we searched for something, we could not find, and somehow somewhere, love got left behind, yeah we lost our way, in california, down in la, they barely warn ya, it all goes wrong, oh it all turns bad, i don't look back, cause it hurts too much, to see everything that, we just gave up, oh we lost our way, in california, down in la, nobody warns ya, oh we lost our way, in california, and it all went wrong, it all turned bad, it all went wrong, it all turned bad"")","walkin, loved, lost",1
1726,"Pandas(Index=1760, LYRICS=""you're a very pretty girl, you ought to know better than to lie to me, you're a very pretty girl, you're making it harder than it ought to be, but it's better that you tell me now, than to lead me on somehow, cause it just break my heart, yeah just break my heart, you don't care what you say, you don't care what you do, you're a very pretty girl, you're a very pretty girl, i'll do anything you want me to, you're a very pretty girl, baby what you put me through, the thing you just don't see, when your lying to me, is your breaking my heart, yeah breakin' my heart, last night you told me you were mine, tonight you say you changed your mind, don't care what you say, don't care what you do, you're a very pretty girl, i'yeah m giving more love than your taking away, i'm giving more love than your takin away, yeah i said i'm givin more love than your taking away, i'm givin givin givin, take it baby, you're a very pretty girl, you're hypnotizing put me, in your trance, now you got me, i don't stand a chance, the thing that is bringing me down, think you're playin' around, well it just breaks my heart, just breaks my heart, don't care what you do, don't care what you say, you're a very pretty girl, you're a very pretty girl, oh you're a very pretty girl"")","breakin, pretty, takin",1
1727,"Pandas(Index=1761, LYRICS=""take my heart, there's no telling what this love can bring. this romance, i got a felling could bring everything. don't be shy, lift that chin and let me look at you, what a face, i've been waiting for you all my life, so be my baby baby. take this kiss, crazy kiss of love i offer you. kiss like this, kiss like this proves our love is true. hold me tight, whisper on my dear like lovers do, don't let go, i've been waiting for you all my life, cause your my baby baby. yeah. take my heart, you're the morning stars above for me, can't you see, you're the only one i'm dreaming of, it's you i love now baby baby. take my heart, take my heart. take my heart."")","baby, heart, romance",1
1728,"Pandas(Index=1762, LYRICS=""look at the sky, sky just got bluer, look at those eyes, they're calling me to her, it's a big wide wonderful world, wonderful world, i've just been given, ohhhhohhhhohhhhh, it is a big wide wonderful world, wonderful world, yeah that we live in, ohhhhohhhhohhhhhhhh, and i know, yeah baby i know, we gonna keep on swingin', look at the sky, things just got better, everythings changed, now that i met her, it's a big wide wonderful world, wonderful world, i've just been given, ohhhohhhohhhhhhohhh, it's a big wide wonderful world, wonderful world, yeah that we live in, ohhhohhhhohhhohhhh, and i know, yeah baby i know, we're gonna keep on swingin', swingin now, and i know, yeah baby i know, gonna keep on swingin', swingin' now, look at that sky, gonna keep on swingin, look at that sky iiiiii, keep on singing, oh cause i know, yeah baby i know, it's a big wide wonderful world"")","swingin, sky, singing",1
1729,"Pandas(Index=1763, LYRICS='love is a burning thing and it makes a fiery ring, bound by wild desire i fell into a ring of fire, i fell into a burning ring of fire, i went down down down and the flames went higher, and it burns burns burns the ring of fire the ring of fire, the taste of love is sweet when hearts like ours meet, i fell for you like a child oh but the fire went wild, i fell into a burning ring of fire, i went down down down and the flames went higher, and it burns burns burns the ring of fire the ring of fire,')","burning, fiery, flames",1
1730,"Pandas(Index=1764, LYRICS=""i've been traveling over mountains, even through the valleys, too, i've been traveling night and day, i've been running all the way, baby, trying to get to you. ever since i read your letter, where you said you loved me true, i've been traveling night and day, i've been running all the way, baby, trying to get to you, when i read your loving letter, then my heart began to sing, there were many miles between us, but they didn't mean a thing. i just had to reach you, baby, in spite of all that i've been through. i kept traveling night and day, i kept running all the way, baby, trying to get to you. well if i had to do it over, that's exactly what i'd do, i would travel night and day, and i'd still run all the way, baby, trying to get to you. well, there's nothing that could hold me, or that could keep me away from you, when your loving letter told me, that you really loved me true, lord above me knows i love you, it was he who brought me through, when my way was darkest night, he would shine his brightest light, when i was trying to get to you."")","traveling, travel, loved",1
1731,"Pandas(Index=1765, LYRICS=""now, blue ain't the word for the way that i feel, there's a storm brewin' in this heart of mine. this ain't no crazy dream, i know that it's real. you're someone else's love now, you're not mine!, crazy arms that seek to hold somebody new, but my burnin' heart keeps sayin' you're not mine!, my troubled mind knows soon to another you'll be wed, and that's why i'm lonely all the time. please take these treasured dreams i had for you and me, and take all the love i thought was mine, this ain't no crazy dream, i know that it's real, and that's why i'm lonely all the time!,"")","dreams, lonely, dream",1
1732,"Pandas(Index=1766, LYRICS=""well, lovely loretta, look into my eyes, lovely loretta, look into my eyes, lovely loretta, man you're a real prize, oh, lovely loretta, she' sweet, oh, lovely loretta, she's sweet, oh, lovely loretta, she's sweet, oh, lovely loretta, she's sweet, well, lovely loretta, look into my eyes"")","loretta, eyes, lovely",1
1733,"Pandas(Index=1767, LYRICS=""everybody's wants the mood, everybody's in the mood, everybody's in the mood, everybody's in the mood, everybody's in the groove, groove, groove, groove, drink your whiskey, drink your wine, look at your baby in a single line, everybody's in the groove, everybody's in the mood, everybody's in the mood, everything is in the groove, groove, groove, groove, everybody's in the groove, everybody's in the mood, everybody's in the groove, everybody's in the mood, everybody's gettin' the mood, groove, groove, groove, groove, wow"")","mood, groove, everybody",1
1734,"Pandas(Index=1768, LYRICS=""i'm gonna sit right down and cry over you, i'm gonna sit right down and cry over you, and if you say good-bye, if you ever even try, i'm gonna sit right down and cry over you, i'm gonna love you more and more every day, i'm gonna love you more and more in every way, and if you say good-bye, if you ever even try, i'm gonna sit right down and cry over you, i'm gonna tell my mama tell my papa too, so they'll know exactly what i'm gonna do, and if you ever say good-bye, say if you ever even try, i'm gonna sit right down and cry over you"")","sit, mama, bye",1
1735,"Pandas(Index=1769, LYRICS=""treat me like a fool, treat me mean and cruel, but love me. wring my faithful heart, tear it all apart, but love me. if you ever go, darling, i'll be oh so lonely, i'll be sad and blue, crying over you, dear only. i would beg and steal, just to feel your heart, beatin' close to mine, well, if you ever go, darling, i'll be oh so lonely, i'll be sad and blue, crying over you, dear only. i would beg and steal, just to feel your heart, beatin' close to mine, well, if you ever go, darling, i'll be oh so lonely, beggin' on knees, all i ask is please, please love me, oh yeah"")","beg, darling, beggin",1
1736,"Pandas(Index=1770, LYRICS=""i've been yearning for a little romance, i wanna know when you gonna give me a chance, kiss me honey, tell me your mine, doncha' think it's time, i've been yearning for a sweet embrace, rub my hair till i'm a total disgrace, kiss me honey make my life divine, doncha' think it's time, i don't wanna walk without you, walkin' right by my side, it hurts me to see you talkin', with the other guys, i get so warm when you touch my cheek, you thrill me so much that i can hardly speak, love me honey tell me you're mine, doncha' think it's time, i don't wanna walk without you, walkin' right by my side, it hurts me to see you talkin', with the other guys, i get so warm when you touch my cheek, you thrill me so much that i can hardly speak, love me honey tell me you're mine, doncha' think it's time, doncha' think it's time, doncha' think it's time, doncha' think it's time"")","walkin, romance, honey",1
1737,"Pandas(Index=1771, LYRICS=""up in the mornin', out on the job, work like the devil for my pay, but that lucky old sun got nothin' to do, but roll around heaven all day. fuss with my woman, toil for my kids, sweat till i'm wrinkled and gray, while that lucky old sun got nothin' to do, but roll around heaven all day, dear lord above, can't you know i'm pining, tears all in my eyes, send down that cloud with a silver lining, lift me to paradise, show me that river, take me across, wash all my troubles away, like that lucky old sun, give me nothing to do, but roll around heaven all day, send down that cloud with a silver lining, lift me to paradise, show me that river, take me across, wash all my troubles away, like that lucky old sun, give me nothing to do, but roll around heaven all day"")","paradise, heaven, devil",1
1738,"Pandas(Index=1772, LYRICS=""i still see you wherever you are, i still feel you, you're still in my heart, in my heart. that's the stuff i kept it just the way it was. it's the only thing i've got that's left from us. don't know why she's gone. don't know why she went away. don't know what went wrong. oh so wrong, so wrong. first comes the night, baby. then comes the day. first comes the heartache darling, it ain't always gonna hurt this way. it ain't always gonna feel this way, feel this way. thought i saw you walking with your head hung down. looking for you searching every place in town. close my eyes it's raining makes me think of you. hurting and remembering all that we've been through. sometimes i want to give up, but something won't let go. things are getting better, any day i know, i know. first comes the night, baby. then comes the day. first comes the heartache, darling. it ain't always gonna hurt this way. first comes the night, baby. then comes the day. first comes the heartache, darling. it ain't always gonna feel this way, no it ain't always gonna feel this way, this way. i still see you wherever you are, i still feel you, you're still in my heart, you're in my heart."")","heartache, heart, feel",1
1739,"Pandas(Index=1773, LYRICS=""i don't want you to be sorry, i don't need you to feel sad, i don't want you to forgive me, what's the use of being bad, please don't call, we'd only start again, we won't change, so why should we pretend, i don't want your sympathy, i don't care what's wrong with me, i don't need you to believe, i'm just leaving, cold to walk out while you cry, but you know the reason why, it's an eye for an eye, now we're even, you cheated me, i cheated you, we deserve what we've been through, i don't want you, but i won't you, to remember how it felt, when i held you, when i loved you, if your lonely now, blame yourself, please don't call, we'd only start again, we won't change, so why should we pretend?, i don't want your sympathy, i don't care what's wrong with me, i don't need you to believe, so i'm leaving, cold to walk out while you cry, but you know the reason why, it's an eye for an eye, you cheated me, i cheated you, we deserve what we've been through, ooooooo. please don't call, we'd only start again, we won't change, so why should we pretend, i don't want your sympathy!, i don't care whats wrong with me!, i don't need you to believe!, i'm just leaving!, cold to walk out while you cry, but you know the reason why!, it's an eye for an eye, now we're even, you cheated me, i cheated you, we deserve what we've been through, we can't change who we are, we fell in love but we went too far, oooooooooo."")","sympathy, forgive, deserve",1
1740,"Pandas(Index=1774, LYRICS=""i called your name but all in vain, i could not find you, you told me once that you were mine, need i remind you, with change of heart you looked away to find another, i stand alone again, i've lost my perfect lover, every night i still dream of you, it's the same dream i must go through, i hold you but you let me go, i don't know, i don't know, every night i still dream of you, it's the same dream i must go through, i hold you but you let me go, i don't know, i don't know, when i woke you held me close you whispered sweetly, it's just a dream, it's you i love and you completely, i smiled to hear your words that there could be no other, that you had found your man of dreams your perfect lover, every night i'll dream with you, and each day i'll be there with you, i hold you and never let you go, for now i know, you love me so, perfect lover, perfect lover, perfect lover"")","lover, hold, dreams",1
1741,"Pandas(Index=1775, LYRICS=""kennedy got it in a lincoln, caesar got it the back, somebody told me hank williams died in his cadillac, everybody's gotta go sometime, sooner or later they call your name, i don't know where yet, but i'm willing to bet that i'm going down in flames, down in flames, down in flames, when the good times end and they count my sins, i'm going down in flames, james dean bought it on the highway, marilyn found it in a pill, elvis died - or did he? - they're looking for him still, some go soft and quiet, some go out with a bang, well it's way too late for the pearly gates i'm going down in flames, down in flames, down in flames, when the good times end and they count my sins, i'm going down in flames, add up all my misbehaving, and i'm past the point of saving, how can wrong feel so right?, some things you just can't change. what's it to you? hallelujah!, i'm going down in flames, add up all my misbehaving, and i'm past the point of saving, even in this noisy barroom i can hear that long black train, i already bought my ticket, i'm going down in flames, down in flames, down in flames, i already bought my ticket, i'm going down in flames, down in flames, down in flames, when the good times end and they count my sins, i'm going down in flames"")","sins, elvis, flames",1
1742,"Pandas(Index=1776, LYRICS=""i'm looking for the girl that broke my heart, the one that torn my lovely world apart, it isn't that i ain't angry or upset, it's only that i ain't over her yet, i walk the streets at night and call her name, all senses left, no thing has been the same, i wonder if she's found somebody new, and if she did what i am supposed to do, i never dreamed that she would leave me, she is such a little girl, i never thought that she might go, i never dreamed that i could lose her, she's such a pretty girl, she could have any man i know, and it scares me, i never dreamed that she would leave me, she is such a little girl, i never thought that she might go, i never dreamed that i could lose her, she's such a pretty girl, she could have any man i know, and it scares me, i'm looking for the girl that broke my heart, the one that torn my lovely world apart, it isn't that i ain't angry or upset, it's only that i ain't over her yet, i ain't over her yet, i ain't over you yet"")","torn, girl, dreamed",1
1743,"Pandas(Index=1777, LYRICS=""i want you to want me, i'd love you to love me, i'm beggin you to beg me, i need you to need me, i want you to want me, i'd love you to love me, i'm beggin you to beg me, put on old brown shoes, put on a brand-new shirt, get home early from work if you say that you love me, baby, didn't i, didn't i, didn't i see you cryin?, didn't i, didn't i, didn't i see you cryin?, feelin all alone without a friend, you know you feel like dyin. baby, didn't i, didn't i, didn't i see you cryin?, i want you to want me, i'd love you to love me, i'm beggin you to beg me, i need you to need me, kick on old brown shoes, put on a brand-new shirt. get home early from work if you say that you love me. oh, didn't i, didn't i, didn't i see you cryin?, didn't i, didn't i, didn't i see you cryin?, feelin all alone without a friend, you know you feel like dyin. baby, didn't i, didn't i, didn't i see you cryin?, feelin all alone without a friend, you know you feel like dyin. baby, didn't i, didn't i, didn't i see you cryin?, i want you to want me, i'd love you to love me, i'm beggin you to beg me, oh i need you to need me, i want you to want me, i want you to want me"")","beg, beggin, cryin",1
1744,"Pandas(Index=1778, LYRICS=""like a king without castle, like a knight without a home, i call your name but there's no answer, and i'm left here on my own, just wondering, wondering, where did our love go?, does anybody know?, a man alone he has no future, a man alone he has no friends, there was a time i thought i found her, the one to love me 'til the end, now i'm wondering, wondering, where did our love go?, does anybody know?, i'm like a king without castle, with a heart condemned to roam, i keep searchin' 'til i find you, 'til i do i'll be alone, just wondering, wondering, where did our love go?, does anybody know?"")","castle, love, king",1
1745,"Pandas(Index=1779, LYRICS=""i stay out late, but i don't cry, i did my best, i don't know why, somebody asked, to take my place, another smile, another face, baby lets have a party, if your leaving, let me know, lets have a party, if your leaving, tell me so, cause i don't want to feel, the way i feel right now, i don't want to feel, this hurt inside, somehow, let me know, let me know, everybody needs a friend, yes they do, ill be yours until the end, just let me know, let me know, this broken heart, not much to show, why be sad, before we go, baby lets have a party, if your leaving let me know, lets have a party, if you leaving, tell me so, cause i don't wanna feel, the way i feel right now, i don't wanna feel, it hurt inside, somehow, so let me know, let me know, let me know"")","feel, leaving, hurt",1
1746,"Pandas(Index=1780, LYRICS=""i went walking down by the river, feeling very sad inside, when all at once i saw in the sky, the little white cloud that cried, he told me he was very lonesome, and no one cared if he lived or died, and said sometimes the thunder and lightning, make all little clouds hide, he said have faith in all kinds of weather, for the sun will always shine, do your best and always remember, the dark clouds pass with time, he asked me if i'd tell all my world, just how hard those little clouds try, that's how i know i'll always remember, the little white cloud that sat right down and cried"")","clouds, cried, cloud",1
1747,"Pandas(Index=1781, LYRICS=""hari-hari ku lewati denganmu, terasa seperti manisnya madu, tak ada sepi yang pernah menganggu, karena cintamu semanis senyummu, getaran cinta mu bersama detak jantungku jadi satu, bagai burung merpati yang bercumbu, selalu berdua hingga lupa waktu, teruslah bersama diriku selamanya, kasih. jangan kau ragukan, kan kulakukan apapun tuk membuat diriku terus berada dihatimu, it's all or nothing baby, mataku takkan bosan menatapmu, walau kau sedang diam dan terpaku, kau nampak tersipu dan malu-malu, karena lugumu membuatku rindu, getaran cinta mu bersama detak jantungku jadi satu, bagai burung merpati yang bercumbu, selalu berdua hingga lupa waktu, teruslah bersama diriku selamanya, kasih. jangan kau ragukan, kan kulakukan apapun tuk membuat diriku terus berada dihatimu, it's all or nothing baby, tak ada lagi siang dan malam, yang ada hanya rama dan sinta, tak ada lagi bulan bintang, hanyalah satu dirimu oh kasih. nothing nothing baby you're all nothing, it's nothing nothing baby you're all nothing, it's all nothing all nothing baby, teruslah bersama diriku selamanya, kasih. jangan kau ragukan, kan kulakukan apapun tuk membuat diriku terus berada dihatimu, it's all or nothing baby"")","selalu, jantungku, diriku",1
1748,"Pandas(Index=1782, LYRICS=""i don't want your money, forget about that honey, i just wanna be with you, fancy things won't get me, diamonds, there are plenty, but there is only one of you, baby we could be together, nothing but your love forever, i can be your lover, you can be my lover, i won't need nobody but you, just the way that you move, shows me what you can do, i don't need you to prove, cause i already knew, give me love, give me love baby, i just need your love, need your love baby, i don't need you to prove, just keep being you, i don't need your flowers, just your hours, baby you have bloomed in my heart, so many have tried to, but only you do, make me feel like this, yes you, baby we could be together, nothing but your love forever, i can be your lover, you can be my lover, i won't need nobody but you, just the way that you move, shows me what you can do, i don't need you to prove, cause i already knew, give me love, give me love baby, i just need your love, need your love baby, i don't need you to prove, just keep being you, baby just, baby just, oh darling i think that we've made it, i don't need anything, believe it, my heart feels rich when you're near me, there is no emptiness, you spread your love and i can feel it, deep in my soul, i see you've given me much more, thank you for the greatest gift of all, just the way that you move, shows me what you can do, i don't need you to prove, cause i already knew, give me love, give me love baby, i just need your love, need your love baby, i don't need you to prove, just keep being you, just keep being you"")","love, lover, honey",1
1749,"Pandas(Index=1783, LYRICS='mari berjalan ikut irama, bersama langkahku kawan, satukan hati kita bahagia, jangan kau lawan duka laramu, karena itu sia-sia, lupakan saja, ikut bersamaku, tap tap tap tap, langkahkan kakimu menarilah bersamaku, tap tap tap tap yeayy, mari bernyanyi denganku, satukan suaramu, bersama alunan lagu huhuhuhuhu. mari menari bersama, ikuti ayo langkahku, bersama alunan lagu huhuhuhuhu. buka matamu lihat ke depan, cerah indahnya dunia, siapkan hari ayo kita jalan, sejuknya pagi terang mentari, hangatkan suasana, yakinkan kita selalu bersama, tap tap tap tap, langkahkan kakimu menarilah bersamaku, tap tap tap tap yeayy, mari bernyanyi denganku, satukan suaramu, bersama alunan lagu huhuhuhuhu. mari menari bersama, ikuti ayo langkahku, bersama alunan lagu huhuhuhuhu. kadang kita tak satu tujuan, itu biasa itu biasa, kadang tak terduga kadang tak terduga, tapi tetap kita harus berjuang, lewati rintangan hmmm, bersama kita pasti bisa, oouuwhhh kita pasti bisa, mari bernyanyi denganku, satukan suaramu')","bersamaku, berjuang, bersama",1
1750,"Pandas(Index=1784, LYRICS=""hmmm, hmmm, in the middle of a winter night, i make coffee and i sit down, foamy room but i feel chill inside, i keep dreaming but i don't know, walk down the steps, look at the window, shadows appear, try not to look forward, doesn't feel real, i'm lonely inside, but i know i'll be moving on, universe speak, i'll make it through it, and i can not compete, my inner voice's singing, no, no, no, no, remember on the day we went to watch the stars, back then in june when things were better by far, i thought i'd be seeing you again, and wouldn't have to spend my time alone, remember on the night we wished upon the stars, the melodies from heaven were singing thou art, inspired us to do the things we could, and to keep what i feel, snow is falling on the city light, upon the window i see clear skies, sun is out it's shining oh so bright, how i wish that it was real, walk down the steps, look at the window, shadows appear, try not to look forward, doesn't feel real, i'm lonely inside, but i know i'll be moving on, universe speak, i'll make it through it, and i can not compete, my inner voice's singing, no, no, no, no, remember on the day we went to watch the stars, back then in june when things were better by far, i thought i'd be seeing you again, and wouldn't have to spend my time alone, remember on the night we wished upon the stars, the melodies from heaven were singing thou art, inspired us to do the things we could, and to keep what i feel, remember on the day we went to watch the stars, back then in june when things were better by far, i thought i'd be seeing you again, and wouldn't have to spend my time alone, remember on the night we wished upon the stars, the melodies from heaven were singing thou art, inspired us to do the things we could, and to keep what i feel"")","dreaming, lonely, snow",1
1751,"Pandas(Index=1785, LYRICS=""i don't know why, i keep dreaming about you, what i'm feeling about you, somewhere somehow, i'll be living without you, keep on living without you, oh so dangerous, keep on telling them lies never here, never there, whatever i don't need it, need it, broke me down, tryna pick me up yeah, wish that i would have known, you went out on your own, missing with somebody, someone else, said i want you, guess it wasn't true, now i can't wait 'til it's all over, i know that i talk too loud, you don't have to listen i got my crowd, i know you don't like my style, see yourself yeah who's laughing now, i know that i sing too much, you ain't never gonna shut me up, was trying not to let you down, honestly i've had enough, i might be shy, but i know what i'm working, and i know that i'm worth it, i saw you last night, didn't feel a thing no, figure that's how it is though, said i want you, guess it wasn't true, now i can't wait 'til it's all over, i know that i talk too loud, you don't have to listen i got my crowd, i know you don't like my style, see yourself yeah who's laughing now, i know that i sing too much, you ain't never gonna shut me up, was trying not to let you down, honestly i've had enough, rising, falling, that's it, i'm done, rising, falling, that's it, i'm done, i can take the nights, cause i know that i won't give up, and i know that i've had enough, i know that i talk too loud, you don't have to listen i got my crowd, i know you don't like my style, see yourself yeah who's laughing now, i know that i sing too much, you ain't never gonna shut me up, was trying not to let you down, honestly i've had enough, rising, falling, that's it, i'm done, rising, falling, that's it, i'm done"")","sing, dreaming, ain",1
1752,"Pandas(Index=1786, LYRICS='di permukaan perasaan yang dalam, ingin sekali sebenarnya terucap, tak di asa lagi hingga tumbuh rasa hati, dan berakhir jiwa terasa sepi, aku tak bisa terus begini, aku tak bisa mengatakan yang sesungguhnya, tak bisa menunggu lagi, pesan ini kusampaikan sekali lagi, ku beri kesempatan terakhirmu, tak di asa lagi hingga tumbuh rasa hati, dan berakhir jiwa terasa sepi, aku tak bisa terus begini, aku tak bisa mengatakan yang sesungguhnya, tak bisa menunggu lagi, pesan ini kusampaikan sekali lagi, ku beri kesempatan terakhirmu, teringat pertama menyentuh, ku tahu tak mudah jalani denganmu, kulewati dalamnya lembah hidup, mengartikan tujuan si langit biru, aku tak bisa terus begini, aku tak bisa mengatakan yang sesungguhnya, tak bisa menunggu lagi, pesan ini kusampaikan sekali lagi, ku beri kesempatan terakhirmu')","sesungguhnya, kusampaikan, sebenarnya",1
