,lyricid,lyricinfo,length
2130,"Pandas(Index=2130, LYRICS=""um uh um uh here we go now, it's because i'm all on my own, now, you can leave him out hear alone, now, ya'll need to really watch ya'll tone, now you see the chrome, im a blast it for ya i'm a blast it for ya, it's freeway all by myself, i'm in da place all on my own, in da club wit the chrome, while ya'll nigga's gotta leave it at home, ya'll haters better leave it alone, before you meet wit ya death, back up off me, put ya keys in the ig-nition, start the rolling gap, scrap, befoere i calp, bang out like a western, found out where you live at, pay ya spot a visit, listen, free to frosty, back up off me, before you get bury, carry the mover, extra rounds to get the clowns up of me, ya'll act scary, you act like losers, check, check, state prop in ya neighborhood, roc in ya spot, spot roc when you let us in, free got things locked in ya neighborhood, roc's on ya block, free servin they medicine, roof less like a shot from a cannon, free is in affect and will stayin datein, yall, baby momas should have warned you, cause they seen it on the bed, when she came over the crib, now they don't really wanna get the k involed, cause we are gonna put this thang to ya head, the whole click pull chicks don't brag, tell em freeway sad if it ain't bout head, go head, you think its bout change go change, put on ya shit, hop in a cab, meanwhile free stuck in a lab, earning my grip, youngin's huggin' the strip, freeway move rhymes like dimes move hits like nicks, on ya mind like all the time, on ya station like heavy rotation, used to be on my grind like on the line, bee bop at the roc we don't stop, boom boom tang my gang we move thangs, and i put up the range, the hoopty flow through ya block, ice cover my watch ya eyes stuck on the change, what you thought its the roc, wit my people from st. lou, jack frost, jack frost, up in the bang-o, the wrist froze, grip o's, roc-a-fella pitbull snatch every bitch on ya block, yall prick need to back up off me, keep ya distance, cause my smithin on seveice, whats ya order slugs on the menu, shut the shop down on purpose, work this, four-fifth like i'm runin' for prez, i peel lead have you runin' from shots, go tell ya block ya block start wit the kid, kid kidnap ya pops, shit back up off me, keep ya distance, cause my smithin on seveice, whats ya order slugs on the menu, shut the shop down on purpose, work this, back up off me, keep ya distance, cause my smithin on seveice, whats ya order slugs on the menu, shut the shop down on purpose, work this ho, ho, and another one, ho and another one ho and another one"")",bop,1
2131,"Pandas(Index=2131, LYRICS=', they got me staring at the world through my rearview, blow that baby, scream to god he, can\'t help you with your problems, thug niggas wild when i come through, they can relate to my views, and couple with their problems, turn this up, fucks ya problem?, this is real shit, homie, in the booth with the four-fifth, only two clips, so the other clip, don\'t get, lonely homie, pull it homie, no shit homie, know me?, get in work, fa\' we puffin licks, homie, i got the vocal chords, wanna hear some more?, how i ran a block, dropped and picked up brauds, in a hooptie not a drop-top, got ya bitch up more, switch next-shift, from the block-shift, to the wreck-shift, then i got the click up raw, hatin\' niggas get shot up in liquor stores, beat, strapped and tied up with extension cords, holla, freeway\'s in full effect, and all i need is one reason just to pull this burner, cause, y\'all taught me to go next, and i\'ma be goddamned if i\'ma give my turn up, freeway\'s in full effect, and all i need is one reason just to pull this ratchet out, yall taught me to go next, and i\'ma be goddamned if i\'ma squeaze my cannon, yeah, uh, young gunz, neef, yo, yo, yo yo, far as i\'m hearing, y\'all doing alot of comparing, cuz young neef\'s on the block missing alot of appearence, yeah youngin\' still got it in, 120 a gram, now that have yo smokers, and yo fiends, leanin\' like a kick-stand, i\'d send my brother for ya mother man, put up blocks in em\', dead presidents wrapped in rubber-bands, chatti\' will pistol-whips, that\'ll rip through shit, i hate a prick, i\'d kill his bitch, and make her lick the dick, neef, keeps out more then an extended clip, cuz i rather be judged by 12 then carried by 6, and i can show you how to do this shit!, get ya straight and get ya cake right?, let us smoke and test ya weight, before you take it to plate, rock it down, stuff the shit in five eighths, early and not late, don\'t be makin\' no mistakes, put it out and then you bring it back straight, it\'s more money to make, holla, neef bucks in full effect, and all i need is one reason just to pull this burner, cause, y\'all taught me to go next, and i\'ma be goddamned if i\'ma give my turn up, neef bucks in full effect, and all i need is one reason just to pull this ratchet out, yall taught me to go next, and i\'ma be goddamned if i\'ma squeaze my cannon, uh, uh, yo, a\'yo, young gunna, just another victim of the ghetto nigga, post and pivot and distrubute the work, my pop broke as filthy got addicted to work, man, they say it\'s a shame, but they say it\'s the game, i made my way through the game, rowdy lil youngin\', was the snotty nosed youngin\', e\'rybody lil youngin\', they only youngin\' out huggin\' that pavement, for paper, and was shoveling pavement for neighbors, i never made it to them 5 on 5\'s, they was playin\' live, i was tryin\' stay live!, tryin\' to stay alive!, moms workin\' 11:30 to curfew, i was tryin\' to stay til\' 5, hopin\' the corners stay alive, while i\'m killin\' it, can\'t stop me before the day i\'m robbed, i\'ll be coppin\' again, so fuck a day job while i\'m feelin\' it, they ain\'t stoppin me, straight from the center to state property""')",thug,1
2132,"Pandas(Index=2132, LYRICS="", yes!, yeah kayne!, philadelphia freeway, uh, y'all know what it is, uh, yeah, uh, before i turn out ya lights lets get one thing understood, i'ma keep my hammer real close, rubber grip tight, tell y'all niggas good night, good night, uh, before i turn out ya lights lets get one thing understood, free gon' keep his hammer real close, rubber grip tight, tell y'all niggas good night, good night, uh, the shit you heard'll do me justice, got a death wish, the shit i pack'll put holes through ya lexus, got the tec clip, respect it, the turn pike bully, earn stripes, move lla, through ya turn pike early, all night, all day, wait, switch hustles nigga, now i muscle mixtapes all night, all day, yes! the front line of the roc, will through a football pass through ya chest, brett farve wit the glock, uh! i'm max payne wit the stock out, money and fame run out, get it with cocaine, rep the roc till i clock out, i make you clock out, put sumtin in ya brains, i do my dirt all by my lonely and i got the heart to fight, so please refrain from hatin before i turn out ya lights, aint no hesitation, i got the guns to fight, so please refrain from hatin before i turn out ya lights, don't test my patience because i got the guns to fight, stay wit em coast to coast, ihop i distrubute the toast to folks, i stop, never, free a rap icon, black bon jovi,?in the rock/roc love of rock/roc?, jake of watches, ice cickle the time, still got time to leave ya stash gone when you wake up, free hate smuts, stay wit a dime, at all times, stay on the grind at all times wit so many nines, shit baggin and shake up, nigguh! ain't no captin to shake up, doe like a brink truck, nine on my waist, i!, freeeee! put the burners to ya crew, give me a reason, not to squeeze on ya gang, man the hammers go bang to bang, in wit a bang, bang blueprint 2, before you, slide through to deliver ya gang the thangs, switch lanes to get paid in full, look it's the rich of transporters, donvan mcnabb of mixtapes, look hey, follow the kid's orders in other words do what the kid say, we got it locked from the bay back to philly, where niggas pack millies like every single day, we don't play, we all about our change and, money exchangin, if you bout your pay, then every single day, bring the lla to ya city, act up, bring the k's to ya city, then shots exchangin, every single day, x2]"")",rap,1
2133,"Pandas(Index=2133, LYRICS=', you don\'t know, whoo.on the grind, uh, so gangsta, don\'t ya agree? uh, you don\'t know, this just in case y\'all dunno how it go down in the hood, freeweezy here to break it down to ya, tryna to survive in the hood everyday, takes, everything you work with, everything you got quick, from the cops wyle off the product, show em what helped alot but i can\'t get it, i hugged the block, light an l, let my man hit it and ran with it, sell it nixed to the pops, hate to tell ya if he don\'t get it from me, then he gon get it somewhere else, sometimes i would if i was somewhere else, me and my man on the corner with two crates, picture us rollin, somewhere else, pretendin to be pushin the v\'s, then two fiends walked up to me, brought me back to reality, he want three and he want five, but my packed stash cuz the cops act like i\'m lil\' cease, crush on me, keep rollin by, tryna to put the cuffs on my black ass literally, ], how it is in the hood so freeway bring the hood to your front porch, my niggaz duck court pour weed in the woods, set up shop and move rocks on the front step, how it is in the ghetto the tech blow hear shots echo, we can\'t let go, stuck on the block, stuck in the hood, street niggaz up to no good, no rules, no trees just alot in the push, my? in the house, read my mouth, fuck the d\'s got a pocket to push, send fleas in the opposite way, quarter to one guess i stop at the?, gimme a grub, count up the profit i made, rule number one, sell your first stack and cop you a gun, we hear gun shots, we hardly amazed, my man willie mays and santana live on the run, what does it mean? not goin back, not gettin caged, strong with a gat, prepare for the raid, listen mothers, bodies still underaged, you better talk to your sons, send em on a straight line from the lines, and move straight to the pen, sleep with a blade, husky niggaz touchin they chin, get bailed, get out and then they at it again, all for the love of the pay, ], how it is in the hood so freeway bring the hood to your front porch, my niggaz duck court pour weed in the woods, set up shop and move rocks on the front step, how it is in the ghetto the tech blow hear shots echo, we can\'t let go, stuck on the block, stuck in the hood, street niggaz up to no good, every since i don\'t stop waist side, sparks had the ambition to ride, o. town play games but i need this chain, got me deep in the game, to the point, yea coulnd\'t get no rest, no sleep, all i did was hug the block, and shake the police while they shakin the bag, at age 18, like half a brick, crack got half the street, most of my always call me snoop""')",gangsta,1
2134,"Pandas(Index=2134, LYRICS='state property music, uh, holla, uh. yeah, when you hear the song, will you cry, cause you know you wrong, will you cryyyy will you cry.. yo, say hello, to mr. aint gon\' be shit, get a job, get your kids somethin\' for easter, knowin\' i just came home aint got nothin to eat with, bitch outta line -, hoe been drove me outta my mind, she like, i shoulda knew before i lay down and slept with him, now she wish that she could sleep with him, take a stroll with him, wanna creep with him, roll with him, and turn to a freak on him, ain\'t have no patience with him when the ceilin\' leaked on him, creeped on him, but i\'m a boss baby you crossed the line, no orders go rock to hit all your girls, from the bed to the tub, bathtub to the ceilin, killin\' the world.holla!, when you hear the song, will you cry, cause you know you wrong, will you cryyyyy, when you hear the song, will you cry, cause you know you wrong, will you cryyyyy, i ain\'t big but scrap you dead wrong, ya\'ll coulda scrapped it out, he was never known for shootin\' the toola packin\' the chrome, he was known for shootin\' the hoops up, little hustle nigga grind, to get his jeans and boots up, at the summer league game d game rough, and the summer heat had ya\'ll niggas feelin\' like ya\'ll so damn tough, wrong words, couple of shoves, park full of hoes, had his hands all in your mug, how could you roll with pride in your way, you drove with your.38 to the place where he stay, said, say hi to the pearly gates and scrolls.""')",song,1
2135,"Pandas(Index=2135, LYRICS=""y-y-you y-y-you, ahh, ooh oh oh oh oh, you know you got me, yeah, you know you got me uh-huh-huh-huh, you know you got me, yeah, you know you got me, uh it's mariah and free, just blaze beats, yeah, it's the roc and mariah and the women go, and i love it when the ladies sing, and they love it when the whistles blow over the ring, slide upon ya strip and go, just to pick up ya sister bro, you like to pick and choose who she dates, while i state who i like to stick and move, silly fool, she know that i got her, i'll run up on the strip and go, for mariah play a brother role, i'll play a different role, let her roll in the wheel, long days nowhere to go, and no other slimie will do, she just like honey so she got me like winnie the pooh, long nights let her chill with the crew, only backwards will do and she know how to roll, they say out with the old and in with the new, but she's my dreamlover so i can't let go, hey no, please believe me, i've never been a liar, touch fire mariah and free-weezy, i get shy around you, don't know what to say, i don't know what to do, cause you do something to me, that i can't describe baby, always catch myself thinkin' 'bout, the things you do, there ain't no one else, i got my heart set on you, you really got me, baby it's true, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, boy i'm entangled up in you, these feelings i just can't elude, cause you're so captivating, that i inadvertantly, always catch myself thinkin' 'bout, the things you do, there ain't no one else, i got my heart set on you, you really got me, baby it's true, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, mami got me buyin' property, speedin' too fast, high velocity, coppin' bracelets, baby rock piece, vacation in centro and capri, and usually i be on my shit, harlem shakin' these groupies off me quick, but this time it's diff, think the love gon' stick, like velcro, let go, hell no, ma, you know you got me, said i'm insecure when i'm around you, don't know what to say or to do, catching feelings boy, in spite of myself, i can't think of nobody else sugar, you're the star of all my dreams, i just wanna be your everything, boy you know you really got me, baby yeah, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, you know you got me, said i'm insecure when i'm around you, don't know what to say or do, catching feelings boy, in spite of myself, i can't think of nobody else sugar, you're the star of all my dreams, i just wanna be your everything, boy you know you really got me, baby"")",mariah,1
2136,"Pandas(Index=2136, LYRICS="", thank you ladies and gentlemen!, hold your applause, j'yeah, holla!, its bout to go down, shut em down!, just blaze, freeway! young chris! young guru!, the roc is definately in the building!, j'yeah! uh, holla! uh oh! uh oh! uh oh! uh!, j'yeah, listen, if the rhymes stop dumpin, and beats stop knockin then free still fuckin with beans, r-u to the g-s, manuver the ve, throughout the u.s. with two teks of keys, one start up your whip, and the other start up your block, retarded just like a carter, el nino come take a sniff, or take a few of you like the glass zit, stick shit in your artery ooouuu, hustlin's a part of me, niggas retardin me, come at the team wrong, its like a see-saw, they down and we up, the pound heat clowns up, i'm moving and re-up teks, blocks and keep gon',? and cocks like a school bus, it make stops and it picks kids up, and it wake up the block really early in the mornin, word, niggas want drama? then line em up!, - freeway], uh uh uh line em up!, uh uh uh line em up!, uh uh line em up!, i, i shut em down!, listen, if the coke stop jumpin, and the block stop poppin, then free still fuckin with schi!, m to the is-ash, come down with the gat, take your sti-ash and kidnap your keeps, one, puff in my face and the other go in your face, reatrded? this is a stick up, if you slow then pick up the pace, i came to take everything out your safe, and even snatch all your jewelry, robbins a part of me, you just oughta be, singin the same song when money low, ain't no parameters, snatch chains even honeys know, amateurs get state green's and hit with 24 months, from playin the game long, the eight long, make pockets short snatch hair and bones weight, they been taking from us for too long it ain't wrong, line em up and i jam em all yo!, they want a war with the roc? okay!, cases catch 'em and beat 'em like o.j. i been stretchin my d's since the o'jays, before i met beans and free, before jay, homie, pops never was there, so i hustled 24 7 like the cops never was there, yeah, fuck a box cause the metal was there, fuck the cops cause the fed's was paid, i been settled for years, i'm ahead of my years, tuck the glock come pedal with k's, we can settle it here, we run with this beef, we runnin his peeps, like five in the mornin while they under them sheets, like five gats drawn, soldiers come out they sleep, tell me what they gon' tell me when the gun out they reach, homie, we ain't gotta cheat, y'all ain't stopping sig, young gunner startin p. guard from state property,"")",rhyme,1
2137,"Pandas(Index=2137, LYRICS=""dying's not easy today, trying but can't get away, feel just the almost touch of her hand and the trees in her hair, eyes float, the sun she saw only me in the sky, what could be higher than we, wind grows cold in the trees, she cries so hard to please, my restless feet, the rain in the street, and her vanity fair, sighs in the eyes of the boarding house lady who stares, thinking i care, so it's a long dusty road, feelings i shouldn't have showed, follow me with a sweet heart when i'm ready to fade, lights like these burn so bright, keep me out of my shade, wish i could fade, just see me fade, just see me fade, just see me fade, just see me fade, just see me fade, see me fade"")",fade,1
2138,"Pandas(Index=2138, LYRICS=""like a lobster i can swim, and can grow another limb, where a powerless stump you saw, i have grown a powerful claw, where you thought me safely drowned, in the depths i swim around, thither when you too descend, with my claw i'll tear you, friend"")",claw,1
2139,"Pandas(Index=2139, LYRICS=""looking through the window, to see which way the wind blows, it seems as though a hurricane is due today, sunny on the outside, stormy on the inside, stormy weather's always best for making hay, in comes everlasting, looks like he's been fasting, with his friends in a den with director's robe, like a bandoliero, with his cigarillo, robs the rich, robs the rest, brings it all back home, please don't get us wrong, man, this is just a song, man, no matter what we say, this is the season, stormy weather's on the way, this is the season, stormy weather's on the way, you better start worrying, witchcraft's here to stay, in blows snow white, the dwarves are kind of off-white, the vision's his decision so they're out of luck, associates are reeling, the wallpaper is peeling, he doesn't see the paperwork that's come unstuck, please don't get us wrong, man, this is just a song, man, no matter what we say, this is the season, stormy weather's on the way, this is the season, stormy weather's on the way, you better start worrying, witchcraft's here to stay, in comes saville, had his fill of travel, grabbed a bite on the flight, just touched down today, looking drawn and haggard, through the door he staggered, with a sound that he found over frisco way, please don't get us wrong, man, this is just a song, man, no matter what we say, this is the season, stormy weather's on the way, this is the season, stormy weather's on the way, you better start worrying, witchcraft's here to stay"")",stormy,1
2140,"Pandas(Index=2140, LYRICS=""forever, forever the road goes on forever, if your wheels are burning up the miles, and you're wearing down shoe leather, and your face is frozen in a smile, and the road goes on forever, forever, forever, the road goes on forever, over the next hill, maybe there's good weather, if you're flying over table top, eyes wide with wine and wonder, or lazy counting kangaroos, in the dingle days down under, down under, down under, in dingle days down under, over the next hill, there's no more rain or thunder, though you chose the open road when you were willing, to sing and dance and take the tambourine and the shilling, all the secret tricks and footsteps you were learning, but once the stone begins to roll, it's not the turning, like a rolling stone, with no direction home, though you chose the open road when you were willing, to sing and dance and take the tambourine and the shilling, all the secret tricks and footsteps you were learning, but once the stone begins to roll, it's not the turning, like a rolling stone, with no direction home, if you're pacing in the dressing room, where there's no fresh paint or windows, or you're strutting on some dusty stage, and wondering where the time goes, the time goes, the time goes, wondering where the time goes, over the next hill, they say there will be rainbows, oh rainbows, rainbows, somewhere over rainbows, over the next hill, who knows where the time goes"")",forever,1
2141,"Pandas(Index=2141, LYRICS=""evening's dawning, missed the morning, slept the afternoon, half the day's gone, still i laze on, got no silver spoon, but there's someone out there somewhere, some girl with my other side, she won't know me, but she'll show me, how to treat another heart, life is bedlam if you let them, kick and put you down, they will race you, beat, disgrace you, push your face into the ground, but you can get out of there somehow, she will show you how it's done, she's no lady, but she made me, feel that i need a crown, i'll repay her and convey her, my realities, she'll respond with, condescend with, trivialities, for she doesn't have to think of, for too long to read my mind, she's a winner, no beginner, she's a friend of mine"")",lady,1
2142,"Pandas(Index=2142, LYRICS=""near by the swelling ocean, one morning in the month of june, while feather'd warbling songsters, their charming notes did sweetly tune, i overheard a lady, lamenting in sad grief and woe, and talking with young bonaparte, concerning the bonny bunch of roses, o, thus spake the young napoleon, and grasp'd his mother by the hand, oh"")",napoleon,1
2143,"Pandas(Index=2143, LYRICS=""come all you wild young men and a warning take by me, never lead your single life astray or into bad company, as i myself have done, being all in the month of may, when i, as pressed by a sea captain, a privateer to trade, to the east indies we were bound to plunder the raging main, and it's many the brave and a galliant ship we sent to a watery grave, ah, for freeport we did steer, our provisions to renew, when we did spy a bold man-of-war sailing three feet to our two, oh, she fired across our bows, heave to and don't refuse"")",privateer,1
2144,"Pandas(Index=2144, LYRICS=""i forbid you maidens all that wear gold in your hair, to travel to carterhaugh for young tam lin is there, none that go by carterhaugh but they leave him a pledge, either their mantles of green or else their maidenhead, janet tied her kirtle green a bit above her knee, and she's gone to carterhaugh as fast as go can she, she'd not pulled a double rose, a rose but only two, when up then came young tam lin, says lady"")",maiden,1
2145,"Pandas(Index=2145, LYRICS=""i heard a voice calling out to me, it might have been a vision, might have been a dream, but some things will come and some will go, we're only here a moment, don't you know?, and i don't think that i've all the answers, but i've got my share of questions, if i don't follow blindly, it doesn't mean i've lost my way, because i'm still on a journey, heading down a road less travelled, i think we're all going to get there, in our own time and way, time and way, there's a bridge that leads us to the other side, you will know you've crossed it when you arrive, and everyone will have such a tale to tell, i'm going to quench my thirst when i drink from that well, and i don't think that i've all the answers, but i've got my share of questions, if i don't follow blindly, it doesn't mean i've lost my way, because i'm still on a journey, heading down a road less travelled, i think we're all going to get there, in our own time and way. i heard a voice calling out to me, it might have been a vision, might have been a dream, but some things will come and some will go, we're only here a moment, don't you know?, and i don't think that i've all the answers, but i've got my share of questions, if i don't follow blindly, it doesn't mean i've lost my way, because i'm still on a journey, heading down a road less travelled, i think we're all going to get there, in our own time and way, i think we're all going to get there, in our own time and way, our time and way. i heard a voice calling out to me"")",journey,1
2146,"Pandas(Index=2146, LYRICS=""you generals all and champions bold that takes delight in fields, that knocks down churches and castle walls but now to death must yield, we must go and face our daring foes and with a sword and shield, i often fought with my merry men but now to death must yield, i am an englishman by birth, lord marlborough is my name, i was brought up in london town, a place of noted fame, i was beloved by all my men, by kings and princes likewise, and then all the towns we took to all the world's surprise, king charles the second i did serve to face our foes in france, and at the battle of ramillies we boldly did advance, the sun was up, the earth did quake, so loudly did he cry, fight on"")",general,1
2147,"Pandas(Index=2147, LYRICS=""just a day, another day, beneath the belgian sun, passed grave on grave, row upon row, until i see the name, john condon, carved in stone with harp and crown, little crosses in the ground, and standing there, my silent prayer, is for this boy who died, this soldier, wee lad will not grow old, heroes who won't come home, here they lie in belgian fields, and picardy, just a recruit in soldiers' blue, from ireland's shores to here, this living hell, this, where young men fell like you, john condon, and all around, the harp and crown, little crosses in the ground, stands up and proves the bitter truth, the waste of youth that lies forgotten, wee lad will not grow old, heroes who won't come home, here they lie in belgian fields, and picardy, so tell me john, 'fore i go on, what did you come in here for?, with ireland's bold, your life untold, fourteen years old, to die a soldier, and all around, the harp and crown, little crosses in the ground, what cause for serve, so undeserved, heroes who not grow old, sing out for all their souls, here they lie in belgian fields, and picardy"")",grave,1
2148,"Pandas(Index=2148, LYRICS=""mama, take this badge off of me, i can't use it anymore, it's gettin' dark, too dark for me to see, i feel like i'm knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door, mama, put my guns in the ground, i can't shoot them anymore, that long black cloud is comin' down, i feel like i'm knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door, knock, knock, knockin' on heaven's door"")",heaven,1
2149,"Pandas(Index=2149, LYRICS=""come ye young men, come along, with your music and your song, bring your lasses in your hands, for 'tis that which love commands, then to the maypole haste away, for 'tis now our holiday, 'tis the choice time of the year, for the violets now appear, now the rose receives its birth, and the pretty primrose decks the earth, and when you well reckoned have, what kisses you your sweethearts gave, take them all again and more, it will never make them poor, then to the maypole haste away, for 'tis now our holiday, when you thus have spent your time, till the day be past its prime, to your beds repair at night, and dream there of your day's delight, then to the maypole haste away, for 'tis now our holiday, come ye young men, come along, with your music and your song, bring your lasses in your hands, for 'tis that which love commands"")",maypole,1
2150,"Pandas(Index=2150, LYRICS=""bounce, and we work it, work, bounce, work, bounce, work, bounce, and we work it, work, bounce, work, bounce, work, bounce, and we work it, work, bounce, work, bounce, work, 1, 2, 3, 4, hit you with another flow, what you asking for girl, you know i been broke, i ain't 'bout to ask ya, try to pay attention, i gotta put in work 'fore you stick it to my pension, camouflaged up but i'm never fatigued, you don't wanna step to me 'cause i'm out of your league, but if you wanna roll just give me the like, 'cause i'm only in the town for a limited time, we ain't here for no regular function, we rockin' it, everybody get somethin', ask all around i'm the one, 'cause i'm the professional so i'm here to work, bounce, work, bounce, work, do that, do that, do that, do that, do that, bounce, work, bounce, work, do that, do that, do that, do that, do that, bounce, and we work it, work, bounce, work, bounce, you break a leg, big momma's on, nothing to it put a little bit of soul into it, got belly like a buddhist, roll to the music, more trunk space in a big, always on roll, we gon' break a sweat, i'm 'bout to work everything's like an architect, get your skirt all wet like a laundromat, spin-spin, the dj plays the set, all my office outlaws, raise your pens, 'cause your boss can't tell you how to shake your ends, you ain't late till the last call waitresses, two to one ratio, survey says, bounce, and we work it, work, bounce, work, bounce, work, bounce, and we work it, work, bounce, work, bounce, work, pour a little somethin', this is how it does, follow step by step, help you catch a buzz, out the back of the club we be drinking till we nauseous, acting a damn fool like no one's really watching, homies on the crack, and the party's never boring, girls going wild with the camcorders rolling, work it till it hurts, it's your first assignment, with your new hairdue outfit you the flyest, kick a little wasteline, swing it to the bassline, join the damn workers, ladies keep the bass slide, till the break of dawn on the floor is where you stay, put in overtime, why you try to get away, bounce, work, bounce, work, do that, do that, do that, do that, do that, 9 to 5, overtime, do that, do that, do that, do that, do that, bounce, work, bounce, work, do that, do that, do that, do that, do that, 9 to 5, overtime, do that, do that, do that, do that, do that, bounce, and we work it, work, bounce, work, bounce, work, bounce, and we work it, work, bounce, work, bounce, work"")",bounce,1
2151,"Pandas(Index=2151, LYRICS=""give me the love i'm lookin' fo', give me the love i'm lookin' fo', give you the love you lookin' fo', the whole world knows the sun is so hot, 'cause you got soul, we got soul, big shouts to the haters on the side steady gabbin', they don't understand i love music with a passion, made a lot of sacrifices tryna get this crackin', so who the hell is you to tell me what i can't do, whattchu know 'bout workin' 9-5 to stay alive, been writin' all night, till the moon, sleepy eye, on the bus everyday, face planted in a book, im'ma future rock star, better take a good look, same thang, different day, i put my all into my songs, hold it close like a mom with an infant in her arms, lovin' life 'cause i felt my lights almost turnin' off, but i gotta second lease on my feast and it's drawn, then i'm straight fo' my homies always there fo' support, plan ahead fo' tomorrow, pass a blunt back and forth, sunny days, many more, but first comes the storm, fm here to give you what you lookin' fo', you gotta give me the love i'm lookin' fo', i wanna give you the love you lookin' fo', gimme the love, give you the love, 'cause you got soul, we got soul, you gotta give me the love i'm lookin' fo', i wanna give you the love you lookin' fo', the whole world knows the sun is so hot, 'cause you got soul, we got soul, yo, i play the crystals, shoot missles all around the world, spread the love like heat rash my boys and girls, that's jsplif, prohgress is thee mc, kevnish is the recipe, bakin' love in the oven is too hot, but real. too cold to chill, three equals one eye open 'cause my vision is how i want chu to feel, protectin' all my humans with a love force field, real, love uncondional like grandmama nish, fried egg and home potatoes in the mornin' i miss, my flow is next to sero, but i don't even trip, i work enough fo' three people and i barely make rent, one love up in seattle to my parents and sis, la is where i'm reppin' with a love and a fist, my heart is fo' the world, that means all you girls, but i can only give out one kiss mwah, you gotta give me the love i'm lookin' fo', i wanna give you the love you lookin' fo', gimme the love, give you the love, 'cause you got soul, we got soul, gimme the love, give you the love, the whole world knows the sun is so hot, we got soul, pops told me that to be a star, you gots to know who you are, i took that, and now i put my focus on rap, and find people who can do what i can't, and that's my heart, yea my first line of defense, so everday you see me mendin' some fences, just in case you think i'm gettin' pretentious, 'cause i forgot to put cha name on the guest list, i can't say they accusations are senseless, but understand the fans gettin' extensive, i feel the pressure and it's gettin' tremendous, if you could only take a look through my lenses, you see that everything is not what it seems, we gotta pass and you know what i mean, for right now, i just gotta follow my dreams, i'll be back, you just gotta believe, trust me"")",song,1
2152,"Pandas(Index=2152, LYRICS=""always on the grind, always down to ride, bump bump kick till the wheels fall off, nothin' on my mind, skatin' till i die, bump bump kick till the wheels fall off, yo, it's going down, you about to witness, pound fo' pound, best contenders in the business, we lift the globe on our own, defy physics, and we keep our sound mo' precious then jail visits, always stay ahead, even if the wheels broke, some hd40 keep us smooth on the rode, we done made moves down to the deepest trenches, a little kick flip, ollie over lunch benches, chillin' on deck something on the boards, grind to ya black till our ten toes are sore, stars in the makin' so you betta take a flick, and if ya down to roll just pump pump kick, now, it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always on the grind, say it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always down to ride, ay yo, old school flava with new school kicks, curb hop, hip hop, funk the skate kids, sidewalk swerving, freestyle fellowships, fat lace, finger flip, hang on my grip, 'cause i'm crusin' down the street on my skateboard, jockin' the freaks, pimp slappin' you hos, stuck in the lome, 'cause the 5-0s follow me home, ridin' on bones, independent, got me grindin' on poles, i'm in the zone, nobody know the way my bearings will roll, the rodes of la got me curious george, my parents is pissed off 'cause i never come home, why don't you clones just leave me alone, now, it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always on the grind, say it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always down to ride, this chick she said she digs my rip game, stay grashin', yea the kid thick, plus he kick flip the big change, mashin', fat tracklist, pull her over just fo' practice, the wind up pitch, she call it mactwist, we ridin', grindin' till the wheels fall off, we power slidin', 7-20 that plan, the profit is logical, nothing out of our reach, we call highly impossible, gettin' insane, brane, meng it's frightening, the way she got me switchin' lanes, i call it half pipin' it, lots of it, then when she done, i call that pop shove it, far east, big blacksil, you gotta love it, this is on a daily album, calenders face it, it's dangerous, skate, skate, now, it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always on the grind, say it's just one of those thangs, when ya gotta job and ya ain't got paid, livin' with ya moms and ya ain't got laid, always down to ride, that's all we do, we do, skate, skate"")",grind,1
2153,"Pandas(Index=2153, LYRICS='im\'ma get that monet, im\'ma stack that dough, gotta make it gold, everyday i\'m on my grind, tryna get my moonlight, all the haters wanna hold me down, gotta keep my cool on, \'cause i want that paper, paper, and i got them vapors, vapors, workd hard, play hard, right to the bank, \'cause fm got that flava, flava, throw it up if you get that money, everybody say yeah i run this""')",grind,1
2154,"Pandas(Index=2154, LYRICS=', whenever i\'m alone with you""')",,0
